0.47085,0.47085,0.47085,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092,0.48092
0.45555,0.47081,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512,0.47512
0.44979,0.44979,0.46041,0.46041,0.46041,0.46041,0.46325,0.46325,0.46325,0.46325,0.46325,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562,0.46562
0.46141,0.46141,0.46141,0.46141,0.4678,0.4678,0.4678,0.4678,0.4678,0.4678,0.4678,0.4678,0.4678,0.4678,0.4678,0.4678,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985,0.46985
0.47044,0.47044,0.47044,0.47125,0.47125,0.47125,0.47194,0.47194,0.47701,0.47701,0.47701,0.47701,0.47701,0.47701,0.47701,0.47855,0.47855,0.47855,0.47855,0.47855,0.47855,0.47855,0.47855,0.47855,0.47855,0.47855,0.47855,0.47855,0.47855,0.47855,0.47855,0.47855,0.48769,0.48769,0.48769,0.48769,0.48769,0.48769,0.48769,0.48769,0.48769,0.48769,0.48769,0.48769,0.48769,0.48769,0.48769,0.48769,0.48769,0.48769
0.44876,0.44876,0.44876,0.46498,0.46498,0.46498,0.46498,0.4725,0.4725,0.4725,0.4725,0.4725,0.4725,0.4725,0.4725,0.4725,0.4725,0.4725,0.4725,0.4725,0.4725,0.47492,0.47492,0.47492,0.47492,0.47492,0.47492,0.47492,0.47492,0.47492,0.47492,0.47492,0.47492,0.47492,0.47492,0.47492,0.47492,0.47492,0.47492,0.47492,0.47492,0.47492,0.47492,0.47492,0.47492,0.47492,0.47492,0.47492,0.47492,0.47492
0.45323,0.45323,0.46067,0.46067,0.46566,0.46566,0.46566,0.46566,0.46566,0.46566,0.46566,0.46608,0.46608,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685,0.46685
0.45721,0.46777,0.46777,0.46777,0.46777,0.46777,0.46777,0.46777,0.46777,0.46777,0.46777,0.46777,0.46777,0.46777,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561,0.47561
0.44973,0.45368,0.45554,0.45654,0.4605,0.46308,0.46567,0.46567,0.46567,0.46567,0.46567,0.46567,0.46567,0.46567,0.46567,0.46567,0.46567,0.46567,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676,0.4676
0.45156,0.45156,0.45156,0.45156,0.45229,0.45367,0.45651,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578,0.47578
0.44955,0.44955,0.44955,0.46653,0.46653,0.46653,0.46653,0.46653,0.46653,0.47069,0.47069,0.47069,0.47069,0.47069,0.47069,0.47069,0.47069,0.47069,0.47069,0.47069,0.47069,0.47069,0.47069,0.47069,0.47069,0.47069,0.47546,0.47546,0.47546,0.47546,0.47546,0.47546,0.47546,0.47546,0.47546,0.47546,0.47546,0.47546,0.47546,0.47546,0.47546,0.47546,0.47546,0.47546,0.47546,0.47546,0.47546,0.47546,0.47546,0.47546
0.45895,0.45895,0.47264,0.47264,0.47264,0.47264,0.47264,0.47278,0.47278,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873
0.46723,0.46723,0.46723,0.46723,0.46819,0.46819,0.47275,0.47275,0.47275,0.47275,0.47534,0.47534,0.47534,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849,0.47849
0.4645,0.47982,0.47982,0.47982,0.47982,0.47982,0.47982,0.47982,0.47982,0.47982,0.47982,0.47982,0.47982,0.47982,0.47982,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408,0.48408
0.47345,0.47345,0.48296,0.48296,0.48296,0.48296,0.48296,0.48296,0.48296,0.48296,0.48296,0.48296,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985,0.48985
0.43484,0.44625,0.45284,0.45883,0.46615,0.46615,0.46989,0.46989,0.46989,0.46989,0.46989,0.46989,0.46989,0.46989,0.46989,0.46989,0.47858,0.47858,0.47858,0.47858,0.47858,0.47858,0.48053,0.48053,0.48053,0.48053,0.48053,0.48053,0.48053,0.48053,0.48065,0.48065,0.48065,0.48065,0.48065,0.48065,0.48065,0.48065,0.48065,0.48065,0.48065,0.48065,0.48065,0.48065,0.48065,0.48065,0.48065,0.48065,0.48065,0.48065
