0.50562,0.53598,0.55809,0.56276,0.57026,0.57351,0.57955,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026,0.59026
0.49775,0.53056,0.5615,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521,0.57521
0.49893,0.53929,0.56166,0.56724,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942,0.57942
0.5118,0.5118,0.53215,0.55616,0.56396,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083,0.57083
0.50457,0.53385,0.57217,0.57217,0.57808,0.58362,0.58519,0.58519,0.58832,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297,0.59297
0.51373,0.56026,0.5679,0.5679,0.5829,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416,0.59416
0.47276,0.52203,0.5506,0.56689,0.5793,0.58567,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158,0.59158
0.48581,0.51065,0.52487,0.53704,0.55165,0.55245,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026,0.56026
0.51848,0.53442,0.56831,0.56831,0.57194,0.57339,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235,0.58235
0.4966,0.50875,0.56329,0.56665,0.57285,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505,0.59505
