0.49273,0.49273,0.49827,0.49827,0.49827,0.49827,0.49827,0.50589,0.50589,0.50589,0.50589,0.50589,0.50589,0.50589,0.50589,0.50589,0.50589,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528,0.52528
0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.56925,0.57341,0.57341,0.57341,0.57341,0.57341,0.57341,0.57341,0.57341,0.57341,0.57341,0.57341,0.57341,0.57341,0.57341
0.54501,0.54501,0.54501,0.54501,0.54501,0.54501,0.54501,0.54501,0.54501,0.54501,0.54501,0.54501,0.54501,0.54501,0.54501,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159,0.55159
0.5838,0.5838,0.5838,0.5838,0.5838,0.5838,0.5838,0.5838,0.5838,0.5838,0.5838,0.5838,0.5838,0.5838,0.5838,0.5838,0.5838,0.5838,0.5838,0.5838,0.5838,0.5838,0.58414,0.58414,0.58414,0.58414,0.58414,0.58414,0.58414,0.58414,0.58414,0.58414,0.58414,0.58414,0.58414,0.58414,0.58414,0.58414,0.58414,0.58414,0.58414,0.58414,0.58414,0.58414,0.58414,0.58414,0.58414,0.58414,0.58414,0.58414
0.51662,0.51662,0.51662,0.51662,0.51662,0.51662,0.51662,0.51662,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428,0.53428
0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744,0.54744
0.51004,0.51004,0.51004,0.51004,0.51004,0.51004,0.51004,0.51004,0.51004,0.51004,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51904,0.51904,0.51904,0.51904,0.51904,0.51904,0.51904,0.51904,0.51904,0.51904,0.51904,0.51904,0.51904,0.51904,0.51904,0.51904,0.51904,0.51904,0.51904,0.51904,0.51904,0.51904,0.51904,0.51904,0.51904,0.56891,0.56891
0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943,0.52943
0.49861,0.49861,0.49861,0.49861,0.49861,0.51212,0.51212,0.51212,0.51212,0.51212,0.51212,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489,0.51489
0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606,0.5606
