0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712,0.31712
0.32116,0.32116,0.32116,0.32116,0.32116,0.32116,0.32116,0.32116,0.32116,0.32116,0.32116,0.32116,0.32116,0.32116,0.32116,0.32116,0.32116,0.32116,0.32116,0.32116,0.32116,0.32116,0.32116,0.32116,0.32116,0.32116,0.32116,0.32116,0.32116,0.32116,0.32116,0.32481,0.32481,0.32481,0.32481,0.32481,0.32481,0.32481,0.32481,0.32481,0.32481,0.32481,0.32481,0.32481,0.32481,0.32481,0.32481,0.32481,0.32481,0.32481
0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323,0.31323
0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329,0.35329
0.29857,0.29857,0.29857,0.29857,0.29857,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059,0.30059
0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.29714,0.32472,0.32472,0.32472,0.32472,0.32472,0.32472,0.32472,0.32472,0.32472,0.32472,0.32472
0.2928,0.2928,0.2928,0.2928,0.2928,0.2928,0.2928,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633,0.29633
0.28361,0.28361,0.28361,0.28361,0.28361,0.28361,0.28361,0.28361,0.28361,0.28361,0.28361,0.28361,0.28361,0.28361,0.28361,0.28361,0.28361,0.28361,0.28482,0.28482,0.28482,0.28482,0.28482,0.28482,0.28482,0.28482,0.28482,0.28482,0.28482,0.28482,0.28482,0.28482,0.28482,0.28482,0.28482,0.28482,0.28482,0.28482,0.28482,0.28482,0.28482,0.28482,0.28482,0.29417,0.29699,0.29699,0.29699,0.29699,0.29699,0.29699
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
