0.43434,0.43434,0.43434,0.43434,0.43434,0.45012,0.45012,0.45012,0.45012,0.45012,0.45012,0.48521,0.48521,0.48521,0.48521,0.48671,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755,0.49755
0.43388,0.43388,0.43388,0.43608,0.43608,0.43608,0.43608,0.43608,0.43608,0.45376,0.45376,0.45376,0.45376,0.45376,0.45376,0.45376,0.45376,0.45376,0.45376,0.45376,0.45376,0.4715,0.4715,0.4715,0.4715,0.4715,0.4715,0.4715,0.4715,0.4715,0.4715,0.4715,0.4715,0.4715,0.4715,0.4715,0.4715,0.4715,0.4715,0.4715,0.4715,0.4715,0.4715,0.4715,0.4715,0.4715,0.4715,0.4715,0.4715,0.4715
0.40022,0.40022,0.40022,0.41494,0.41494,0.41494,0.41494,0.41494,0.42269,0.42888,0.42888,0.42888,0.42888,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475,0.43475
0.43167,0.43167,0.43167,0.43167,0.43167,0.43167,0.43167,0.43167,0.43167,0.43167,0.43167,0.43309,0.4397,0.4446,0.4446,0.4446,0.44911,0.44911,0.44911,0.45208,0.45208,0.45833,0.45833,0.45833,0.45833,0.45833,0.45833,0.45833,0.45833,0.45833,0.45833,0.45833,0.45833,0.45833,0.45833,0.45833,0.45833,0.45833,0.45833,0.45833,0.45833,0.45833,0.45833,0.45833,0.45833,0.45833,0.45833,0.45833,0.45833,0.45833
0.4239,0.4239,0.4239,0.4239,0.4239,0.4239,0.4239,0.4239,0.4239,0.4239,0.4239,0.4239,0.4239,0.4239,0.4239,0.43371,0.43371,0.43371,0.43371,0.43371,0.43371,0.43371,0.43371,0.43371,0.43371,0.43371,0.43371,0.43371,0.43371,0.43371,0.43371,0.43371,0.43371,0.43371,0.43371,0.43371,0.43371,0.43371,0.45014,0.45014,0.45014,0.45014,0.45014,0.45014,0.45014,0.45014,0.45014,0.45014,0.45014,0.45014
0.40829,0.40829,0.42698,0.42698,0.42698,0.42698,0.42698,0.42698,0.42746,0.42746,0.42941,0.42941,0.42941,0.42941,0.42989,0.42989,0.42989,0.42989,0.43054,0.43054,0.43054,0.43054,0.43054,0.431,0.43891,0.43891,0.43891,0.43891,0.43891,0.43891,0.43891,0.43891,0.43891,0.43891,0.43891,0.43891,0.43891,0.43891,0.43891,0.43891,0.43891,0.43891,0.43891,0.43891,0.43891,0.43891,0.44741,0.44741,0.44741,0.44741
0.40008,0.40008,0.40008,0.40008,0.40008,0.40008,0.42611,0.42611,0.4502,0.4502,0.45997,0.45997,0.45997,0.47747,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364
0.41391,0.41391,0.41608,0.41608,0.41608,0.41608,0.41608,0.41608,0.41913,0.41913,0.41913,0.41913,0.41913,0.41962,0.41962,0.41962,0.41962,0.41962,0.41962,0.41962,0.41962,0.41962,0.41962,0.41962,0.41962,0.41962,0.41962,0.41962,0.42413,0.42753,0.42753,0.43013,0.43857,0.43857,0.43857,0.43857,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434,0.4434
0.4288,0.4288,0.4288,0.43467,0.43467,0.43467,0.44395,0.44395,0.44395,0.46531,0.46531,0.46531,0.46531,0.46531,0.46555,0.46555,0.46555,0.46555,0.46555,0.46555,0.46555,0.46555,0.46555,0.46555,0.46555,0.46555,0.46555,0.46555,0.46555,0.46555,0.46555,0.46555,0.46555,0.46555,0.46555,0.46555,0.46555,0.46555,0.46555,0.46555,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364,0.48364
0.41867,0.41867,0.41867,0.41867,0.41867,0.41867,0.41867,0.41867,0.41867,0.41867,0.41964,0.4237,0.4237,0.43458,0.44427,0.44427,0.44427,0.44427,0.44427,0.44427,0.44427,0.44427,0.44427,0.44427,0.44427,0.44427,0.44581,0.44581,0.44581,0.44581,0.46531,0.46531,0.46531,0.46531,0.46531,0.46531,0.46531,0.46531,0.46531,0.46531,0.46531,0.46531,0.46531,0.47334,0.47334,0.47334,0.47334,0.47334,0.4843,0.4843
0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447
0.48398,0.48398,0.48398,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667,0.48667
0.39996,0.39996,0.40038,0.40174,0.40174,0.40174,0.41057,0.41057,0.41057,0.41057,0.43456,0.43456,0.43456,0.43456,0.43456,0.43984,0.43984,0.43984,0.44306,0.4574,0.4574,0.4574,0.4574,0.4574,0.4574,0.45874,0.45874,0.45874,0.45874,0.45874,0.45874,0.45874,0.45874,0.48483,0.48483,0.48483,0.48483,0.48483,0.48483,0.48483,0.48483,0.48483,0.48483,0.48483,0.48483,0.48483,0.48483,0.48483,0.48483,0.48483
0.40928,0.40928,0.40928,0.40928,0.40928,0.40928,0.41751,0.4289,0.4289,0.4289,0.4289,0.4289,0.4289,0.4289,0.4289,0.4289,0.43141,0.43141,0.43141,0.43141,0.43141,0.43141,0.43948,0.43948,0.43948,0.43948,0.43948,0.43948,0.43948,0.43948,0.43948,0.43948,0.43948,0.43948,0.43948,0.43948,0.43948,0.43948,0.43948,0.43948,0.43948,0.43948,0.43948,0.43948,0.43948,0.43948,0.43948,0.43948,0.43948,0.43948
